,X_array,Y
2264,"[10, 20, 12, 8, 3, 3, 4, 0, 3, 12, 0, 5, 3, 4, 4, 1, 1, 1, 3, 2, 0, 1, 2, 0, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 5, 0, 4, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 4, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0]",-1
603,"[6, 9, 4, 4, 1, 2, 3, 0, 2, 3, 0, 3, 2, 2, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
595,"[8, 8, 6, 3, 0, 3, 3, 2, 4, 2, 1, 1, 4, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1259,"[7, 1, 8, 17, 1, 1, 3, 2, 0, 0, 1, 0, 2, 0, 3, 3, 4, 0, 1, 11, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 8]",-1
486,"[14, 7, 13, 5, 4, 3, 4, 3, 4, 2, 0, 1, 5, 1, 5, 1, 0, 1, 4, 0, 2, 0, 0, 2, 1, 1, 0, 1, 2, 0, 2, 0, 0, 1, 2, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]",1
282,"[4, 1, 19, 5, 1, 1, 2, 0, 0, 0, 0, 1, 3, 0, 13, 2, 0, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 8, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0]",1
30,"[6, 6, 8, 6, 2, 0, 4, 0, 2, 3, 0, 0, 1, 3, 1, 3, 1, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0]",1
933,"[4, 3, 7, 6, 1, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 3, 1, 1, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",1
1277,"[4, 12, 7, 7, 0, 2, 1, 0, 3, 3, 0, 6, 1, 4, 2, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",-1
258,"[6, 3, 9, 7, 2, 1, 3, 0, 0, 0, 0, 3, 2, 2, 2, 3, 1, 0, 4, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",1
875,"[5, 9, 8, 2, 1, 1, 2, 1, 3, 3, 3, 0, 0, 4, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2084,"[8, 3, 4, 13, 2, 0, 1, 4, 2, 0, 0, 1, 0, 3, 0, 1, 3, 0, 3, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 4]",-1
393,"[6, 7, 5, 5, 2, 0, 2, 2, 3, 2, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
780,"[9, 7, 5, 16, 2, 1, 1, 4, 2, 1, 1, 3, 2, 1, 0, 2, 3, 3, 3, 7, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 2, 2]",1
2193,"[4, 27, 13, 7, 0, 3, 1, 0, 0, 13, 6, 7, 4, 8, 1, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 2, 0, 5, 1, 0, 0, 2, 5, 0, 0, 3, 1, 0, 0, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0]",-1
1619,"[8, 3, 8, 4, 3, 1, 4, 0, 1, 0, 0, 1, 4, 1, 2, 1, 0, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0]",-1
2106,"[16, 9, 4, 8, 9, 3, 2, 2, 2, 3, 1, 3, 0, 1, 1, 1, 4, 2, 0, 2, 6, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0]",-1
1363,"[7, 0, 6, 6, 3, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 4, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0]",-1
94,"[4, 2, 7, 8, 0, 0, 3, 1, 1, 0, 0, 1, 1, 1, 3, 1, 2, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2]",1
1494,"[8, 9, 11, 8, 1, 3, 3, 1, 2, 2, 1, 4, 3, 2, 3, 2, 2, 2, 3, 1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0]",-1
1627,"[8, 10, 0, 6, 2, 5, 0, 1, 3, 2, 0, 4, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-1
1816,"[8, 6, 3, 10, 2, 2, 2, 1, 3, 2, 0, 1, 0, 1, 0, 2, 3, 1, 1, 5, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2]",-1
421,"[4, 6, 5, 12, 2, 0, 1, 1, 1, 4, 0, 1, 1, 0, 3, 0, 0, 1, 1, 10, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 9]",1
1931,"[9, 3, 7, 11, 1, 1, 2, 4, 1, 1, 0, 1, 2, 1, 2, 2, 5, 0, 2, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 2]",-1
56,"[7, 14, 1, 8, 1, 4, 0, 2, 3, 7, 0, 4, 0, 0, 0, 0, 2, 3, 1, 2, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 2, 2, 0, 3, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1479,"[4, 10, 4, 6, 0, 2, 2, 0, 3, 4, 0, 2, 0, 2, 0, 2, 1, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1]",-1
472,"[11, 5, 5, 8, 4, 0, 4, 3, 3, 1, 0, 1, 1, 2, 0, 1, 2, 2, 1, 3, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",1
385,"[7, 13, 12, 13, 1, 2, 2, 2, 2, 3, 3, 5, 3, 5, 2, 2, 1, 3, 5, 3, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 1, 0, 3, 1, 1, 0, 2, 1, 0]",1
